x1,x2,x3,y
-0.2257080078125,-0.1510009765625,-0.9541015625,1
-0.2257080078125,-0.1510009765625,-0.9541015625,1
-0.200927734375,-0.14111328125,-0.9638671875,1
-0.207763671875,-0.15234375,-0.95703125,1
-0.234375,-0.165771484375,-0.9482421875,1
-0.23388671875,-0.1666259765625,-0.94482421875,1
-0.252197265625,-0.165771484375,-0.9423828125,1
-0.1805419921875,-0.18505859375,-0.95654296875,1
-0.183837890625,-0.177978515625,-0.9638671875,1
-0.1336669921875,-0.201171875,-0.96826171875,1
-0.048828125,-0.20361328125,-0.982421875,1
-0.0521240234375,-0.19287109375,-0.98486328125,1
-0.053131103515625,-0.187255859375,-0.9873046875,1
-0.05548095703125,-0.1937255859375,-0.984375,1
-0.04852294921875,-0.1798095703125,-0.98876953125,1
-0.0234375,-0.1907958984375,-0.98779296875,1
-0.015716552734375,-0.179443359375,-0.99169921875,1
-0.08935546875,-0.1444091796875,-0.99072265625,1
-0.0670166015625,-0.14404296875,-0.99169921875,1
-0.0670166015625,-0.14404296875,-0.99169921875,1
-0.0628662109375,-0.1419677734375,-0.9912109375,1
-0.0404052734375,-0.141357421875,-0.9921875,1
-0.0404052734375,-0.141357421875,-0.9921875,1
-0.0352783203125,-0.1092529296875,-0.99462890625,1
-0.0100555419921875,-0.0694580078125,-0.99951171875,1
0.0177154541015625,-0.050323486328125,-0.9970703125,1
0.0258941650390625,-0.0548095703125,-0.9970703125,1
0.035064697265625,-0.046966552734375,-0.9970703125,1
0.0310516357421875,-0.048187255859375,-0.99755859375,1
0.0274505615234375,-0.038818359375,-0.99755859375,1
0.038970947265625,-0.0455322265625,-0.99609375,1
0.0287322998046875,-0.03521728515625,-0.9970703125,1
0.012115478515625,-0.036529541015625,-0.9970703125,1
-0.03265380859375,0.0096588134765625,-0.99853515625,1
0.0243072509765625,0.05517578125,-0.99462890625,1
-0.00516510009765625,0.05340576171875,-0.99609375,1
0.0056610107421875,0.052734375,-0.99560546875,1
0.0265045166015625,0.04931640625,-0.99560546875,1
0.043365478515625,0.04241943359375,-0.9951171875,1
0.06561279296875,0.042755126953125,-0.99365234375,1
0.08123779296875,0.056915283203125,-0.9912109375,1
0.10186767578125,0.044097900390625,-0.98974609375,1
0.07403564453125,0.048858642578125,-0.9931640625,1
0.109375,0.05316162109375,-0.98779296875,1
0.0828857421875,0.066162109375,-0.990234375,1
0.0828857421875,0.066162109375,-0.990234375,1
0.046539306640625,0.06292724609375,-0.99365234375,1
0.056427001953125,0.1007080078125,-0.9892578125,1
0.03857421875,0.1256103515625,-0.98681640625,1
0.041351318359375,0.1273193359375,-0.9873046875,1
0.08648681640625,0.1417236328125,-0.9814453125,1
0.07733154296875,0.1302490234375,-0.98291015625,1
0.046966552734375,0.11279296875,-0.98876953125,1
0.0290374755859375,0.07977294921875,-0.99365234375,1
0.01202392578125,0.06561279296875,-0.99609375,1
-0.030975341796875,0.07281494140625,-0.99462890625,1
-0.038909912109375,0.091552734375,-0.99169921875,1
-0.0443115234375,0.0906982421875,-0.9912109375,1
-0.10540771484375,0.08648681640625,-0.9873046875,1
-0.10540771484375,0.08648681640625,-0.9873046875,1
-0.22119140625,0.07818603515625,-0.96826171875,1
-0.2880859375,0.0906982421875,-0.94482421875,1
-0.2880859375,0.0906982421875,-0.94482421875,1
-0.31201171875,0.064208984375,-0.9384765625,1
-0.311279296875,0.06561279296875,-0.93994140625,1
-0.310791015625,0.06268310546875,-0.93896484375,1
-0.3154296875,0.05908203125,-0.9375,1
-0.318115234375,0.055938720703125,-0.9365234375,1
-0.351318359375,0.055419921875,-0.92138671875,1
-0.340576171875,0.034210205078125,-0.92626953125,1
-0.337890625,0.031036376953125,-0.92822265625,1
-0.337890625,0.031036376953125,-0.92822265625,1
-0.330322265625,0.0290679931640625,-0.92919921875,1
-0.30712890625,0.0306243896484375,-0.93896484375,1
-0.2880859375,0.00258636474609375,-0.94970703125,1
-0.181396484375,-0.0877685546875,-0.98193359375,1
-0.1793212890625,-0.1051025390625,-0.98291015625,1
-0.189697265625,-0.1129150390625,-0.978515625,1
-0.1851806640625,-0.1063232421875,-0.9794921875,1
-0.1676025390625,-0.12139892578125,-0.98095703125,1
-0.187255859375,-0.11322021484375,-0.9775390625,1
-0.1629638671875,-0.128662109375,-0.98095703125,1
-0.16064453125,-0.11981201171875,-0.98193359375,1
-0.2061767578125,-0.11761474609375,-0.97314453125,1
-0.211669921875,-0.11639404296875,-0.97216796875,1
-0.23779296875,-0.11859130859375,-0.96533203125,1
-0.220703125,-0.11749267578125,-0.96923828125,1
-0.2039794921875,-0.11688232421875,-0.97216796875,1
-0.19091796875,-0.109130859375,-0.97802734375,1
-0.195556640625,-0.1134033203125,-0.97412109375,1
-0.1617431640625,-0.11688232421875,-0.98193359375,1
-0.1617431640625,-0.11688232421875,-0.98193359375,1
-0.1273193359375,-0.11712646484375,-0.984375,1
-0.165283203125,-0.10455322265625,-0.97900390625,1
-0.08258056640625,-0.11395263671875,-0.9912109375,1
-0.08258056640625,-0.11395263671875,-0.9912109375,1
-0.00853729248046875,-0.09002685546875,-0.9990234375,1
0.000762939453125,-0.08294677734375,-0.99853515625,1
0.0186309814453125,-0.0615234375,-0.998046875,1
0.034881591796875,-0.07183837890625,-0.99853515625,1
0.012542724609375,-0.0643310546875,-0.99853515625,1
0.012542724609375,-0.0643310546875,-0.99853515625,1
0.0374755859375,-0.06817626953125,-0.998046875,1
0.033416748046875,-0.07275390625,-0.99853515625,1
0.037353515625,-0.070556640625,-0.998046875,1
0.0144805908203125,-0.0635986328125,-0.9990234375,1
0.054168701171875,-0.07696533203125,-0.99755859375,1
0.093994140625,-0.0850830078125,-0.9921875,1
0.1263427734375,-0.080078125,-0.9873046875,1
0.10137939453125,-0.07806396484375,-0.990234375,1
0.0806884765625,-0.0799560546875,-0.994140625,1
0.1109619140625,-0.0697021484375,-0.98974609375,1
0.217041015625,-0.05401611328125,-0.97705078125,1
0.0831298828125,-0.06292724609375,-0.99365234375,1
0.099853515625,-0.07293701171875,-0.99267578125,1
0.1519775390625,-0.0535888671875,-0.98828125,1
0.182373046875,-0.04803466796875,-0.98291015625,1
0.1995849609375,-0.0509033203125,-0.97998046875,1
0.1636962890625,-0.035614013671875,-0.98779296875,1
0.1533203125,-0.032928466796875,-0.98876953125,1
0.10235595703125,-0.032318115234375,-0.9931640625,1
0.1307373046875,-0.03033447265625,-0.990234375,1
0.14794921875,-0.0146331787109375,-0.98779296875,1
0.14794921875,-0.0146331787109375,-0.98779296875,1
0.1693115234375,0.0020904541015625,-0.986328125,1
0.14697265625,-0.01104736328125,-0.98974609375,1
0.1524658203125,-0.0087890625,-0.98681640625,1
0.1707763671875,-0.00194549560546875,-0.98681640625,1
0.1707763671875,-0.00194549560546875,-0.98681640625,1
0.1619873046875,-0.0051727294921875,-0.9853515625,1
0.1319580078125,-0.0146484375,-0.98876953125,1
0.2230224609375,0.00647735595703125,-0.9755859375,1
0.194091796875,0.0167083740234375,-0.98095703125,1
0.1822509765625,-0.0059051513671875,-0.98193359375,1
0.1881103515625,-0.005218505859375,-0.9814453125,1
0.1800537109375,0.0200958251953125,-0.978515625,1
0.17578125,0.02191162109375,-0.978515625,1
0.17236328125,0.0296783447265625,-0.97998046875,1
0.1207275390625,0.03662109375,-0.9892578125,1
0.191650390625,0.05487060546875,-0.9775390625,1
0.180419921875,0.051239013671875,-0.9794921875,1
0.139404296875,0.047149658203125,-0.98291015625,1
0.09295654296875,0.08575439453125,-0.98828125,1
0.062347412109375,0.0721435546875,-0.99267578125,1
0.0634765625,0.08807373046875,-0.990234375,1
0.06683349609375,0.08221435546875,-0.99072265625,1
0.07635498046875,0.08038330078125,-0.990234375,1
0.07098388671875,0.0582275390625,-0.99365234375,1
0.0799560546875,0.057861328125,-0.99267578125,1
0.0799560546875,0.057861328125,-0.99267578125,1
0.150146484375,0.085205078125,-0.9814453125,1
0.08380126953125,0.08050537109375,-0.98583984375,1
0.08343505859375,0.06768798828125,-0.98779296875,1
0.0682373046875,0.09576416015625,-0.98583984375,1
0.0714111328125,0.083740234375,-0.98779296875,1
0.07666015625,0.07965087890625,-0.9873046875,1
0.0071868896484375,0.1004638671875,-0.98876953125,1
-0.1029052734375,0.07684326171875,-0.98876953125,1
-0.11444091796875,0.08856201171875,-0.98779296875,1
-0.10321044921875,0.09344482421875,-0.98681640625,1
-0.15380859375,0.0848388671875,-0.9833984375,1
-0.1295166015625,0.08319091796875,-0.986328125,1
-0.2685546875,0.0253143310546875,-0.95458984375,1
-0.295654296875,0.0247650146484375,-0.9482421875,1
-0.30322265625,0.0166778564453125,-0.94482421875,1
-0.296142578125,0.00511932373046875,-0.9462890625,1
-0.315185546875,0.00274658203125,-0.9375,1
-0.315185546875,0.00274658203125,-0.9375,1
-0.302734375,-0.015289306640625,-0.94287109375,1
-0.322265625,-0.0151214599609375,-0.93505859375,1
-0.322265625,-0.0151214599609375,-0.93505859375,1
-0.30029296875,-0.010589599609375,-0.94384765625,1
-0.29345703125,-0.0284423828125,-0.9462890625,1
-0.315673828125,-0.034149169921875,-0.93896484375,1
-0.315673828125,-0.034149169921875,-0.93896484375,1
-0.333984375,-0.024932861328125,-0.92919921875,1
-0.335693359375,-0.02203369140625,-0.92822265625,1
-0.35107421875,-0.04449462890625,-0.923828125,1
-0.3173828125,-0.036773681640625,-0.9365234375,1
-0.328857421875,-0.048980712890625,-0.931640625,1
-0.25244140625,-0.09271240234375,-0.9580078125,1
-0.272705078125,-0.1031494140625,-0.9521484375,1
-0.25146484375,-0.09405517578125,-0.96142578125,1
-0.1751708984375,-0.1251220703125,-0.97509765625,1
-0.220703125,-0.11749267578125,-0.962890625,1
-0.2325439453125,-0.1083984375,-0.962890625,1
-0.233154296875,-0.108154296875,-0.96142578125,1
-0.170166015625,-0.1298828125,-0.9775390625,1
-0.1441650390625,-0.1292724609375,-0.98193359375,1
-0.1324462890625,-0.12939453125,-0.98291015625,1
-0.1492919921875,-0.1287841796875,-0.98046875,1
-0.1475830078125,-0.129150390625,-0.98046875,1
-0.16650390625,-0.11248779296875,-0.978515625,1
-0.1485595703125,-0.11761474609375,-0.98193359375,1
-0.12060546875,-0.1376953125,-0.984375,1
-0.07293701171875,-0.1468505859375,-0.98974609375,1
-0.07293701171875,-0.1468505859375,-0.98974609375,1
-0.11456298828125,-0.131591796875,-0.98828125,1
-0.109375,-0.1328125,-0.98779296875,1
-0.104736328125,-0.1370849609375,-0.98876953125,1
-0.07818603515625,-0.1346435546875,-0.98974609375,1
-0.0877685546875,-0.1314697265625,-0.98974609375,1
-0.0455322265625,-0.12548828125,-0.9931640625,1
-0.0361328125,-0.12384033203125,-0.994140625,1
-0.00400543212890625,-0.12445068359375,-0.99560546875,1
0.0174102783203125,-0.11614990234375,-0.99267578125,1
0.09332275390625,-0.1279296875,-0.9892578125,1
0.1954345703125,-0.1136474609375,-0.97802734375,1
0.2213134765625,-0.1112060546875,-0.97509765625,1
0.251953125,-0.11468505859375,-0.96875,1
0.26220703125,-0.10308837890625,-0.9658203125,1
0.26171875,-0.1104736328125,-0.9658203125,1
0.2578125,-0.09967041015625,-0.96630859375,1
0.2587890625,-0.09576416015625,-0.966796875,1
0.2763671875,-0.1009521484375,-0.958984375,1
0.260498046875,-0.10009765625,-0.966796875,1
0.2763671875,-0.0614013671875,-0.96533203125,1
0.27685546875,-0.04974365234375,-0.96240234375,1
0.285400390625,-0.033782958984375,-0.96240234375,1
0.296875,-0.0321044921875,-0.9580078125,1
0.296875,-0.0362548828125,-0.9541015625,1
0.296875,-0.0362548828125,-0.9541015625,1
0.291015625,-0.004150390625,-0.9580078125,1
0.25537109375,0.0684814453125,-0.96240234375,1
0.25537109375,0.0684814453125,-0.96240234375,1
0.2425537109375,0.044921875,-0.96826171875,1
0.25390625,0.05633544921875,-0.96337890625,1
0.25390625,0.05633544921875,-0.96337890625,1
0.1773681640625,0.0823974609375,-0.97607421875,1
0.1822509765625,0.08233642578125,-0.9755859375,1
0.18798828125,0.06781005859375,-0.97607421875,1
0.1707763671875,0.07073974609375,-0.9775390625,1
0.1728515625,0.064453125,-0.97900390625,1
0.158447265625,0.07110595703125,-0.9794921875,1
0.167236328125,0.06695556640625,-0.97900390625,1
0.1649169921875,0.0701904296875,-0.9794921875,1
0.143798828125,0.058837890625,-0.984375,1
0.1416015625,0.10906982421875,-0.98095703125,1
0.0265350341796875,0.11614990234375,-0.99072265625,1
0.048797607421875,0.09613037109375,-0.99169921875,1
0.0181121826171875,0.09033203125,-0.99365234375,1
-0.0173492431640625,0.107177734375,-0.9912109375,1
-0.05224609375,0.1026611328125,-0.98876953125,1
-0.05224609375,0.1026611328125,-0.98876953125,1
-0.175048828125,0.08526611328125,-0.9755859375,1
-0.175048828125,0.08526611328125,-0.9755859375,1
-0.1749267578125,0.067626953125,-0.97705078125,1
-0.176513671875,0.07305908203125,-0.978515625,1
-0.176513671875,0.07305908203125,-0.978515625,1
-0.24072265625,0.040740966796875,-0.9619140625,1
-0.24072265625,0.040740966796875,-0.9619140625,1
-0.2318115234375,0.061248779296875,-0.96435546875,1
-0.2318115234375,0.061248779296875,-0.96435546875,1
-0.278564453125,0.05267333984375,-0.9501953125,1
-0.278564453125,0.05267333984375,-0.9501953125,1
-0.293212890625,0.05621337890625,-0.94384765625,1
-0.293212890625,0.05621337890625,-0.94384765625,1
-0.292236328125,0.057281494140625,-0.9443359375,1
-0.28466796875,0.058624267578125,-0.94580078125,1
-0.2427978515625,0.045074462890625,-0.95849609375,1
-0.2427978515625,0.049591064453125,-0.95849609375,1
-0.22998046875,0.056610107421875,-0.96240234375,1
-0.29248046875,0.055877685546875,-0.94482421875,1
-0.3037109375,0.059051513671875,-0.9404296875,1
-0.272216796875,0.06744384765625,-0.9521484375,1
-0.270751953125,0.042633056640625,-0.9541015625,1
-0.283447265625,0.05780029296875,-0.94775390625,1
-0.2890625,0.05914306640625,-0.94580078125,1
-0.279541015625,0.044830322265625,-0.9501953125,1
-0.270263671875,0.07171630859375,-0.9521484375,1
-0.278076171875,0.06549072265625,-0.94970703125,1
-0.29345703125,0.06866455078125,-0.9443359375,1
-0.29443359375,0.050689697265625,-0.947265625,1
-0.2498779296875,-0.020477294921875,-0.96630859375,1
-0.2437744140625,-0.0616455078125,-0.96630859375,1
-0.2498779296875,-0.0675048828125,-0.9658203125,1
-0.2373046875,-0.06121826171875,-0.9697265625,1
-0.21044921875,-0.0634765625,-0.97509765625,1
-0.1951904296875,-0.0682373046875,-0.9765625,1
-0.1951904296875,-0.0682373046875,-0.9765625,1
-0.098388671875,-0.07757568359375,-0.99609375,1
-0.098388671875,-0.07757568359375,-0.99609375,1
-0.08642578125,-0.07891845703125,-0.99755859375,1
-0.00135040283203125,-0.064208984375,-1.001953125,1
-0.043487548828125,-0.0792236328125,-1.0,1
0.052581787109375,-0.06591796875,-1.0,1
0.103759765625,-0.06048583984375,-0.99609375,1
0.08172607421875,-0.06866455078125,-0.99609375,1
0.0875244140625,-0.077880859375,-0.99560546875,1
0.100830078125,-0.07940673828125,-0.9951171875,1
0.100830078125,-0.07940673828125,-0.9951171875,1
0.1168212890625,-0.06805419921875,-0.9912109375,1
0.117431640625,-0.0745849609375,-0.9921875,1
0.1524658203125,-0.05322265625,-0.986328125,1
0.1617431640625,-0.0404052734375,-0.9833984375,1
0.1617431640625,-0.0404052734375,-0.9833984375,1
0.1885986328125,-0.035308837890625,-0.97900390625,1
0.229248046875,-0.05889892578125,-0.970703125,1
0.206787109375,-0.04608154296875,-0.9755859375,1
0.0206146240234375,-0.0019073486328125,-0.998046875,1
0.0012969970703125,-0.00011444091796875,-0.99609375,1
-0.01020050048828125,0.001861572265625,-0.99755859375,1
0.003631591796875,0.00547027587890625,-0.99755859375,1
0.0177764892578125,-0.00206756591796875,-0.998046875,1
0.01422119140625,0.00321197509765625,-0.998046875,1
0.0041656494140625,-0.008819580078125,-1.0,1
-0.00579071044921875,-0.0043487548828125,-0.99951171875,1
0.0011444091796875,-0.00437164306640625,-1.0,1
-0.0149993896484375,0.00621795654296875,-1.0,1
0.00079345703125,-0.011505126953125,-0.99951171875,1
-0.00876617431640625,-0.0076446533203125,-1.0,1
-0.0758056640625,-0.033966064453125,-0.99609375,1
-0.0758056640625,-0.033966064453125,-0.99609375,1
-0.14013671875,-0.0565185546875,-0.98681640625,1
-0.14013671875,-0.0565185546875,-0.98681640625,1
-0.12481689453125,-0.05755615234375,-0.9892578125,1
-0.11907958984375,-0.0703125,-0.98876953125,1
-0.1185302734375,-0.069091796875,-0.9892578125,1
-0.11895751953125,-0.05670166015625,-0.98974609375,1
-0.07244873046875,-0.0848388671875,-0.9931640625,1
-0.055267333984375,-0.0936279296875,-0.99462890625,1
-0.05560302734375,-0.10302734375,-0.99462890625,1
-0.0161285400390625,-0.1019287109375,-0.99755859375,1
0.053985595703125,-0.10400390625,-0.99658203125,1
0.0289154052734375,-0.10980224609375,-0.998046875,1
0.06488037109375,-0.08892822265625,-0.99658203125,1
0.071533203125,-0.10089111328125,-0.9951171875,1
0.048858642578125,-0.098388671875,-0.99560546875,1
0.053802490234375,-0.092041015625,-0.99609375,1
0.054412841796875,-0.097900390625,-0.99609375,1
0.06414794921875,-0.0953369140625,-0.99560546875,1
0.06805419921875,-0.11322021484375,-0.9931640625,1
0.07440185546875,-0.0947265625,-0.9951171875,1
0.07305908203125,-0.09320068359375,-0.994140625,1
0.060516357421875,-0.11041259765625,-0.994140625,1
0.0689697265625,-0.10345458984375,-0.9951171875,1
0.039642333984375,-0.10162353515625,-0.99609375,1
0.052032470703125,-0.1119384765625,-0.99609375,1
0.052032470703125,-0.1119384765625,-0.99609375,1
0.03729248046875,-0.1033935546875,-0.99755859375,1
0.0259246826171875,-0.1019287109375,-0.99609375,1
0.0447998046875,-0.08984375,-0.9990234375,1
-0.07733154296875,-0.041778564453125,-0.998046875,1
-0.1396484375,-0.00334930419921875,-0.99169921875,1
-0.1458740234375,0.00627899169921875,-0.990234375,1
-0.1529541015625,0.0035247802734375,-0.98828125,1
-0.27001953125,-0.0149688720703125,-0.95751953125,1
-0.228271484375,-0.0031585693359375,-0.9697265625,1
-0.228271484375,-0.0031585693359375,-0.9697265625,1
-0.256103515625,-0.0021820068359375,-0.9609375,1
-0.256103515625,-0.0021820068359375,-0.9609375,1
-0.224365234375,-0.0076904296875,-0.96923828125,1
-0.248291015625,-0.00469970703125,-0.9638671875,1
-0.23095703125,0.0055694580078125,-0.9677734375,1
-0.272216796875,-0.0153961181640625,-0.955078125,1
-0.272216796875,-0.0153961181640625,-0.955078125,1
-0.279541015625,-0.0091094970703125,-0.95068359375,1
-0.28857421875,-0.0234375,-0.94775390625,1
-0.28857421875,-0.0234375,-0.94775390625,1
-0.263671875,-0.0200042724609375,-0.955078125,1
-0.276123046875,-0.0244140625,-0.951171875,1
-0.277587890625,-0.02001953125,-0.95068359375,1
0.2939453125,0.04852294921875,-0.890625,0
0.323974609375,0.045806884765625,-0.8798828125,0
0.323974609375,0.045806884765625,-0.8798828125,0
0.323974609375,0.045806884765625,-0.8798828125,0
0.392822265625,0.0572509765625,-0.83837890625,0
0.392822265625,0.0572509765625,-0.83837890625,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
0.439208984375,0.039581298828125,-0.81787109375,0
-0.029754638671875,-0.07098388671875,-0.919921875,0
0.07244873046875,-0.07293701171875,-0.919921875,0
0.07244873046875,-0.07293701171875,-0.919921875,0
0.07244873046875,-0.07293701171875,-0.919921875,0
0.2391357421875,-0.1470947265625,-0.9072265625,0
0.2391357421875,-0.1470947265625,-0.9072265625,0
0.0848388671875,-0.1785888671875,-0.923828125,0
0.0848388671875,-0.1785888671875,-0.923828125,0
0.1453857421875,-0.163818359375,-0.9208984375,0
0.144287109375,-0.186279296875,-0.919921875,0
